Tipo_ensino,Universidade_cod,Universidade_nome,Curso_cod,Curso_nome,Ciclo,Link_detalhe
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9123,Engenharia Mecânica,Engenharia Mecânica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9123&code=3135
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9936,Engenharia Mecânica Automóvel,Engenharia Mecânica Automóvel,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9936&code=3135
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9125,Engenharia Química,Engenharia Química,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9125&code=3135
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,8316,Engenharia de Sistemas,Engenharia de Sistemas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8316&code=3135
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9098,Engenharia de Telecomunicações e Informática,Engenharia de Telecomunicações e Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9098&code=3135
Público Politécnico,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,9003,Agronomia,Agronomia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9003&code=3141
Público Politécnico,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,8419,Agronomia (regime pós-laboral),Agronomia (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=8419&code=3141
Público Politécnico,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,L259,Biologia e Biotecnologia Alimentar,Biologia e Biotecnologia Alimentar,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L259&code=3141
Público Politécnico,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,L172,Dieta Mediterrânica e Ciência dos Alimentos,Dieta Mediterrânica e Ciência dos Alimentos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L172&code=3141
Público Politécnico,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,L080,Qualidade Alimentar e Nutrição Humana,Qualidade Alimentar e Nutrição Humana,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L080&code=3141
Público Politécnico,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,L003,Zootecnia,Zootecnia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L003&code=3141
Público Politécnico,3145,Instituto Politécnico de Santarém - Escola Superior de Desporto de Rio Maior,L008,Atividade Física e Estilos de Vida Saudáveis,Atividade Física e Estilos de Vida Saudáveis,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L008&code=3145
Público Politécnico,3145,Instituto Politécnico de Santarém - Escola Superior de Desporto de Rio Maior,L034,"Desporto, Condição Física e Saúde","Desporto, Condição Física e Saúde",https://www.dges.gov.pt/guias/detcursopi.asp?codc=L034&code=3145
Público Politécnico,3145,Instituto Politécnico de Santarém - Escola Superior de Desporto de Rio Maior,9730,Desporto de Natureza e Turismo Ativo,Desporto de Natureza e Turismo Ativo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9730&code=3145
Público Politécnico,3145,Instituto Politécnico de Santarém - Escola Superior de Desporto de Rio Maior,9763,Gestão das Organizações Desportivas,Gestão das Organizações Desportivas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9763&code=3145
Público Politécnico,3145,Instituto Politécnico de Santarém - Escola Superior de Desporto de Rio Maior,9808,Treino Desportivo,Treino Desportivo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9808&code=3145
Público Politécnico,3142,Instituto Politécnico de Santarém - Escola Superior de Educação de Santarém,L130,Educação Ambiental e Turismo de Natureza,Educação Ambiental e Turismo de Natureza,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L130&code=3142
Público Politécnico,3142,Instituto Politécnico de Santarém - Escola Superior de Educação de Santarém,9853,Educação Básica,Educação Básica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9853&code=3142
Público Politécnico,3142,Instituto Politécnico de Santarém - Escola Superior de Educação de Santarém,9084,Educação Social,Educação Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9084&code=3142
Público Politécnico,3142,Instituto Politécnico de Santarém - Escola Superior de Educação de Santarém,L179,Produção Multimédia em Educação,Produção Multimédia em Educação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L179&code=3142
Público Politécnico,3143,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,9498,Contabilidade e Fiscalidade,Contabilidade e Fiscalidade,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9498&code=3143
Público Politécnico,3143,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,9152,Gestão de Empresas,Gestão de Empresas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9152&code=3143
Público Politécnico,3143,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,9994,Gestão de Empresas (regime pós-laboral),Gestão de Empresas (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9994&code=3143
Público Politécnico,3143,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,9156,Gestão de Marketing,Gestão de Marketing,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9156&code=3143
Público Politécnico,3143,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,9185,Informática,Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9185&code=3143
Público Politécnico,3143,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,9785,Negócios Internacionais,Negócios Internacionais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9785&code=3143
Público Politécnico,7065,Instituto Politécnico de Santarém - Escola Superior de Saúde de Santarém,9500,Enfermagem,Enfermagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9500&code=7065
Público Politécnico,3153,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,9627,Contabilidade e Finanças,Contabilidade e Finanças,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9627&code=3153
Público Politécnico,3153,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,9628,Contabilidade e Finanças (regime noturno),Contabilidade e Finanças (regime noturno),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9628&code=3153
Público Politécnico,3153,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,9629,Gestão da Distribuição e da Logística,Gestão da Distribuição e da Logística,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9629&code=3153
Público Politécnico,3153,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,9993,Gestão da Distribuição e da Logística (regime pós-laboral),Gestão da Distribuição e da Logística (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9993&code=3153
Público Politécnico,3153,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,9157,Gestão de Recursos Humanos,Gestão de Recursos Humanos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9157&code=3153
Público Politécnico,3153,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,8111,Gestão de Recursos Humanos (regime pós-laboral),Gestão de Recursos Humanos (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=8111&code=3153
Público Politécnico,3153,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,9630,Gestão de Sistemas de Informação,Gestão de Sistemas de Informação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9630&code=3153
Público Politécnico,3153,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,9205,Marketing,Marketing,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9205&code=3153
Público Politécnico,3151,Instituto Politécnico de Setúbal - Escola Superior de Educação,9005,Animação Sociocultural,Animação Sociocultural,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9005&code=3151
Público Politécnico,3151,Instituto Politécnico de Setúbal - Escola Superior de Educação,9054,Comunicação Social,Comunicação Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9054&code=3151
Público Politécnico,3151,Instituto Politécnico de Setúbal - Escola Superior de Educação,9563,Desporto,Desporto,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9563&code=3151
Público Politécnico,3151,Instituto Politécnico de Setúbal - Escola Superior de Educação,9853,Educação Básica,Educação Básica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9853&code=3151
Público Politécnico,3151,Instituto Politécnico de Setúbal - Escola Superior de Educação,9633,Tradução e Interpretação de Língua Gestual Portuguesa,Tradução e Interpretação de Língua Gestual Portuguesa,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9633&code=3151
Público Politécnico,3155,Instituto Politécnico de Setúbal - Escola Superior de Saúde,9500,Enfermagem,Enfermagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9500&code=3155
Público Politécnico,3155,Instituto Politécnico de Setúbal - Escola Superior de Saúde,9504,Fisioterapia,Fisioterapia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9504&code=3155
Público Politécnico,3155,Instituto Politécnico de Setúbal - Escola Superior de Saúde,9890,Terapia da Fala,Terapia da Fala,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9890&code=3155
Público Politécnico,3154,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia do Barreiro,9687,Bioinformática,Bioinformática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9687&code=3154
Público Politécnico,3154,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia do Barreiro,9016,Biotecnologia,Biotecnologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9016&code=3154
Público Politécnico,3154,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia do Barreiro,9089,Engenharia Civil,Engenharia Civil,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9089&code=3154
Público Politécnico,3154,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia do Barreiro,9090,Engenharia Civil (regime noturno),Engenharia Civil (regime noturno),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9090&code=3154
Público Politécnico,3154,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia do Barreiro,L100,Tecnologias do Petróleo,Tecnologias do Petróleo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L100&code=3154
Público Politécnico,3152,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,9092,"Engenharia de Automação, Controlo e Instrumentação","Engenharia de Automação, Controlo e Instrumentação",https://www.dges.gov.pt/guias/detcursopi.asp?codc=9092&code=3152
Público Politécnico,3152,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,9112,Engenharia Eletrotécnica e de Computadores,Engenharia Eletrotécnica e de Computadores,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9112&code=3152
Público Politécnico,3152,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=3152
Público Politécnico,3152,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,9123,Engenharia Mecânica,Engenharia Mecânica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9123&code=3152
Público Politécnico,3152,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,L069,Tecnologia Biomédica,Tecnologia Biomédica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L069&code=3152
Público Politécnico,3152,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,9862,Tecnologia e Gestão Industrial (regime noturno),Tecnologia e Gestão Industrial (regime noturno),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9862&code=3152
Público Politécnico,3152,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,L124,Tecnologias do Ambiente e do Mar,Tecnologias do Ambiente e do Mar,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L124&code=3152
Público Politécnico,3152,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,8515,Tecnologias de Energia,Tecnologias de Energia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8515&code=3152
Público Politécnico,3241,Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar,9056,Contabilidade,Contabilidade,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9056&code=3241
Público Politécnico,3241,Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar,9152,Gestão de Empresas,Gestão de Empresas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9152&code=3241
Público Politécnico,3241,Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar,9640,Gestão de Recursos Humanos e Comportamento Organizacional,Gestão de Recursos Humanos e Comportamento Organizacional,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9640&code=3241
Público Politécnico,3241,Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar,L207,Turismo e Gestão do Património Cultural,Turismo e Gestão do Património Cultural,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L207&code=3241
Público Politécnico,3243,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,L177,Cinema Documental,Cinema Documental,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L177&code=3243
Público Politécnico,3243,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,L211,Computação e Logística,Computação e Logística,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L211&code=3243
Público Politécnico,3243,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,L297,Comunicação Social: Jornalismo e Comunicação Empresarial,Comunicação Social: Jornalismo e Comunicação Empresarial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L297&code=3243
Público Politécnico,3243,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,9123,Engenharia Mecânica,Engenharia Mecânica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9123&code=3243
Público Politécnico,3243,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,L143,Informática e Tecnologias Multimédia,Informática e Tecnologias Multimédia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L143&code=3243
Público Politécnico,3242,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,9380,Conservação e Restauro,Conservação e Restauro,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9380&code=3242
