Tipo_ensino,Universidade_cod,Universidade_nome,Curso_cod,Curso_nome,Ciclo,Link_detalhe,Provas_ingresso,Ano_nota,Nota_1fase,Nota_2fase
Privado Universitário,4350,Universidade Europeia,L183,Tecnologias Criativas,Tecnologias Criativas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L183&code=4350,"{'Um dos seguintes conjuntos': [['Matemática'], ['Física e Química', 'Matemática'], ['Geometria Descritiva', 'Matemática'], ['Desenho', 'Matemática']]}",,,
Privado Universitário,4350,Universidade Europeia,9254,Turismo,Turismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9254&code=4350,"{'Uma das seguintes provas': ['Geografia', 'História', 'Português']}",,,
Privado Universitário,2750,Universidade Fernando Pessoa,9507,Arquitetura e Urbanismo,Arquitetura e Urbanismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9507&code=2750,"{'Uma das seguintes provas': ['Desenho', 'Geometria Descritiva', 'Português']}",,,
Privado Universitário,2750,Universidade Fernando Pessoa,9020,Ciência Política e Relações Internacionais,Ciência Política e Relações Internacionais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9020&code=2750,"{'Uma das seguintes provas': ['História', 'Inglês', 'Português']}",,,
Privado Universitário,2750,Universidade Fernando Pessoa,9023,Ciências da Comunicação,Ciências da Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9023&code=2750,"{'Uma das seguintes provas': ['Filosofia', 'História', 'Português']}",,,
Privado Universitário,2750,Universidade Fernando Pessoa,9045,Ciências Empresariais,Ciências Empresariais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9045&code=2750,"{'Uma das seguintes provas': ['Economia', 'História', 'Português']}",,,
Privado Universitário,2750,Universidade Fernando Pessoa,9494,Ciências Farmacêuticas,Ciências Farmacêuticas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9494&code=2750,{'As seguintes provas': ['Biologia e Geologia']},,,
Privado Universitário,2750,Universidade Fernando Pessoa,9554,Ciências da Nutrição,Ciências da Nutrição,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9554&code=2750,{'As seguintes provas': ['Biologia e Geologia']},,,
Privado Universitário,2750,Universidade Fernando Pessoa,9066,Criminologia,Criminologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9066&code=2750,"{'Uma das seguintes provas': ['Economia', 'História', 'Português']}",,,
Privado Universitário,2750,Universidade Fernando Pessoa,L247,Criminologia,Criminologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L247&code=2750,"{'Uma das seguintes provas': ['Economia', 'História', 'Português']}",,,
Privado Universitário,2750,Universidade Fernando Pessoa,9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=2750,{'As seguintes provas': ['Matemática']},,,
Privado Universitário,2750,Universidade Fernando Pessoa,8317,"Gestão da Qualidade, Ambiente e Segurança","Gestão da Qualidade, Ambiente e Segurança",https://www.dges.gov.pt/guias/detcursopi.asp?codc=8317&code=2750,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",,,
Privado Universitário,2750,Universidade Fernando Pessoa,9813,Medicina,Medicina,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9813&code=2750,"{'As seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Matemática A']}",,,
Privado Universitário,2750,Universidade Fernando Pessoa,9548,Medicina Dentária,Medicina Dentária,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9548&code=2750,{'As seguintes provas': ['Biologia e Geologia']},,,
Privado Universitário,2750,Universidade Fernando Pessoa,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=2750,"{'Uma das seguintes provas': ['Biologia e Geologia', 'História', 'Português']}",,,
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9257,Arquitetura,Arquitetura,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9257&code=2410,"{'Uma das seguintes provas': ['Desenho', 'Geometria Descritiva', 'Português']}",,,
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9069,Design,Design,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9069&code=2410,"{'Uma das seguintes provas': ['Desenho', 'Geografia', 'Geometria Descritiva', 'Hist. da Cultura e Artes', 'Mat. Apl. Ciências Soc.', 'Português']}",,,
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9078,Direito,Direito,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9078&code=2410,"{'Uma das seguintes provas': ['Economia', 'Filosofia', 'História', 'Português']}",,,
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9081,Economia,Economia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9081&code=2410,{'As seguintes provas': ['Matemática']},,,
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=2410,{'As seguintes provas': ['Matemática']},,,
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9151,Gestão de Empresa,Gestão de Empresa,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9151&code=2410,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",,,
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9763,Gestão das Organizações Desportivas,Gestão das Organizações Desportivas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9763&code=2410,"{'Uma das seguintes provas': ['Economia', 'Mat. Apl. Ciências Soc.', 'Português']}",,,
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9157,Gestão de Recursos Humanos,Gestão de Recursos Humanos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9157&code=2410,"{'Uma das seguintes provas': ['Economia', 'Mat. Apl. Ciências Soc.', 'Português']}",,,
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,L191,Gestão do Turismo,Gestão do Turismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L191&code=2410,"{'Uma das seguintes provas': ['Geografia', 'História', 'Português']}",,,
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,8175,Jazz e Música Moderna,Jazz e Música Moderna,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8175&code=2410,"{'Uma das seguintes provas': ['Hist. da Cultura e Artes', 'História', 'Inglês', 'Literatura Portuguesa', 'Matemática', 'Português']}",,,
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9205,Marketing,Marketing,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9205&code=2410,"{'Uma das seguintes provas': ['Economia', 'Mat. Apl. Ciências Soc.', 'Português']}",,,
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,8058,Políticas de Segurança,Políticas de Segurança,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8058&code=2410,"{'Uma das seguintes provas': ['Filosofia', 'Geografia', 'História', 'Português']}",,,
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=2410,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Filosofia', 'Português']}",,,
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9229,Relações Internacionais,Relações Internacionais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9229&code=2410,"{'Uma das seguintes provas': ['Filosofia', 'Geografia', 'História', 'Português']}",,,
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9238,Serviço Social,Serviço Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9238&code=2410,"{'Uma das seguintes provas': ['Filosofia', 'História', 'Mat. Apl. Ciências Soc.', 'Português']}",,,
Privado Universitário,2440,Universidade Lusíada - Centro Universitário Lusíada - Norte - Porto,9257,Arquitetura,Arquitetura,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9257&code=2440,"{'Uma das seguintes provas': ['Desenho', 'Geometria Descritiva', 'Português']}",,,
Privado Universitário,2440,Universidade Lusíada - Centro Universitário Lusíada - Norte - Porto,9066,Criminologia,Criminologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9066&code=2440,"{'Uma das seguintes provas': ['Economia', 'Filosofia', 'História', 'Português']}",,,
Privado Universitário,2440,Universidade Lusíada - Centro Universitário Lusíada - Norte - Porto,9069,Design,Design,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9069&code=2440,"{'Uma das seguintes provas': ['Desenho', 'Geometria Descritiva', 'Português']}",,,
Privado Universitário,2440,Universidade Lusíada - Centro Universitário Lusíada - Norte - Porto,9078,Direito,Direito,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9078&code=2440,"{'Uma das seguintes provas': ['Economia', 'Filosofia', 'História', 'Português']}",,,
Privado Universitário,2440,Universidade Lusíada - Centro Universitário Lusíada - Norte - Porto,9151,Gestão de Empresa,Gestão de Empresa,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9151&code=2440,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",,,
Privado Universitário,2440,Universidade Lusíada - Centro Universitário Lusíada - Norte - Porto,9205,Marketing,Marketing,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9205&code=2440,"{'Uma das seguintes provas': ['Economia', 'Geografia', 'Português']}",,,
Privado Universitário,2440,Universidade Lusíada - Centro Universitário Lusíada - Norte - Porto,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=2440,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Filosofia', 'Português']}",,,
Privado Universitário,2440,Universidade Lusíada - Centro Universitário Lusíada - Norte - Porto,9229,Relações Internacionais,Relações Internacionais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9229&code=2440,"{'Uma das seguintes provas': ['Filosofia', 'Geografia', 'História', 'Português']}",,,
Privado Universitário,2450,Universidade Lusíada - Centro Universitário Lusíada - Norte - Vila Nova de Famalicão,9257,Arquitetura,Arquitetura,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9257&code=2450,"{'Uma das seguintes provas': ['Desenho', 'Geometria Descritiva', 'Português']}",,,
Privado Universitário,2450,Universidade Lusíada - Centro Universitário Lusíada - Norte - Vila Nova de Famalicão,9056,Contabilidade,Contabilidade,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9056&code=2450,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",,,
Privado Universitário,2450,Universidade Lusíada - Centro Universitário Lusíada - Norte - Vila Nova de Famalicão,9069,Design,Design,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9069&code=2450,"{'Uma das seguintes provas': ['Desenho', 'Geometria Descritiva', 'Português']}",,,
Privado Universitário,2450,Universidade Lusíada - Centro Universitário Lusíada - Norte - Vila Nova de Famalicão,9089,Engenharia Civil,Engenharia Civil,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9089&code=2450,"{'As seguintes provas': ['Física e Química', 'Matemática']}",,,
Privado Universitário,2450,Universidade Lusíada - Centro Universitário Lusíada - Norte - Vila Nova de Famalicão,9547,Engenharia Eletrónica e Informática,Engenharia Eletrónica e Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9547&code=2450,"{'As seguintes provas': ['Física e Química', 'Matemática']}",,,
Privado Universitário,2450,Universidade Lusíada - Centro Universitário Lusíada - Norte - Vila Nova de Famalicão,9104,Engenharia e Gestão Industrial,Engenharia e Gestão Industrial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9104&code=2450,"{'As seguintes provas': ['Física e Química', 'Matemática']}",,,
Privado Universitário,2450,Universidade Lusíada - Centro Universitário Lusíada - Norte - Vila Nova de Famalicão,9123,Engenharia Mecânica,Engenharia Mecânica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9123&code=2450,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",,,
Privado Universitário,2450,Universidade Lusíada - Centro Universitário Lusíada - Norte - Vila Nova de Famalicão,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=2450,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",,,
Privado Universitário,4630,Universidade da Maia,9904,Arte Multimédia,Arte Multimédia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9904&code=4630,"{'Uma das seguintes provas': ['Filosofia', 'Geometria Descritiva', 'Hist. da Cultura e Artes', 'Português']}",,,
Privado Universitário,4630,Universidade da Maia,9023,Ciências da Comunicação,Ciências da Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9023&code=4630,"{'Uma das seguintes provas': ['Filosofia', 'História', 'Inglês', 'Português']}",,,
Privado Universitário,4630,Universidade da Maia,9066,Criminologia,Criminologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9066&code=4630,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Filosofia', 'História', 'Português']}",,,
Privado Universitário,4630,Universidade da Maia,9736,Educação Física e Desporto,Educação Física e Desporto,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9736&code=4630,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Mat. Apl. Ciências Soc.', 'Português']}",,,
Privado Universitário,4630,Universidade da Maia,9934,Energias Renováveis,Energias Renováveis,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9934&code=4630,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Matemática']}",,,
Privado Universitário,4630,Universidade da Maia,9162,Gestão do Desporto,Gestão do Desporto,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9162&code=4630,"{'Uma das seguintes provas': ['Economia', 'Mat. Apl. Ciências Soc.', 'Português']}",,,
Privado Universitário,4630,Universidade da Maia,9152,Gestão de Empresas,Gestão de Empresas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9152&code=4630,"{'Uma das seguintes provas': ['Economia', 'Geografia', 'Mat. Apl. Ciências Soc.']}",,,
Privado Universitário,4630,Universidade da Maia,9156,Gestão de Marketing,Gestão de Marketing,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9156&code=4630,"{'Uma das seguintes provas': ['História', 'Mat. Apl. Ciências Soc.', 'Português']}",,,
Privado Universitário,4630,Universidade da Maia,9157,Gestão de Recursos Humanos,Gestão de Recursos Humanos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9157&code=4630,"{'Uma das seguintes provas': ['Economia', 'Filosofia', 'História', 'Português']}",,,
Privado Universitário,4630,Universidade da Maia,9185,Informática,Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9185&code=4630,{'As seguintes provas': ['Matemática']},,,
Privado Universitário,4630,Universidade da Maia,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=4630,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Filosofia', 'História', 'Português']}",,,
Privado Universitário,4630,Universidade da Maia,L262,Relações Públicas e Gestão da Comunicação,Relações Públicas e Gestão da Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L262&code=4630,"{'Uma das seguintes provas': ['Filosofia', 'Inglês', 'Português']}",,,
Privado Universitário,4630,Universidade da Maia,9249,Tecnologias de Comunicação Multimédia,Tecnologias de Comunicação Multimédia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9249&code=4630,"{'Uma das seguintes provas': ['Filosofia', 'Geometria Descritiva', 'Matemática', 'Português']}",,,
Privado Universitário,4630,Universidade da Maia,9254,Turismo,Turismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9254&code=4630,"{'Uma das seguintes provas': ['Geografia', 'História', 'Português']}",,,
Privado Universitário,2500,Universidade Portucalense Infante D. Henrique,9507,Arquitetura e Urbanismo,Arquitetura e Urbanismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9507&code=2500,"{'Uma das seguintes provas': ['Geometria Descritiva', 'Hist. da Cultura e Artes', 'Matemática']}",,,
